NO_OF_FRAMES	128
NO_OF_CAMERAS	0
NO_OF_MARKERS	14
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	--
DATA_INCLUDED	3D
MARKER_NAMES	S01_LFHD	S01_RFHD	S01_OZ	S01_C7	S01_LSHO	S01_RSHO	S01_LELB	S01_RELB	S01_LWRB	S01_RWRB	S01_IVIBoUp	S01_IVIBoLo	S01_IVISc	S01_SACR	
Frame	Time	S01_LFHD X	S01_LFHD Y	S01_LFHD Z	S01_RFHD X	S01_RFHD Y	S01_RFHD Z	S01_OZ X	S01_OZ Y	S01_OZ Z	S01_C7 X	S01_C7 Y	S01_C7 Z	S01_LSHO X	S01_LSHO Y	S01_LSHO Z	S01_RSHO X	S01_RSHO Y	S01_RSHO Z	S01_LELB X	S01_LELB Y	S01_LELB Z	S01_RELB X	S01_RELB Y	S01_RELB Z	S01_LWRB X	S01_LWRB Y	S01_LWRB Z	S01_RWRB X	S01_RWRB Y	S01_RWRB Z	S01_IVIBoUp X	S01_IVIBoUp Y	S01_IVIBoUp Z	S01_IVIBoLo X	S01_IVIBoLo Y	S01_IVIBoLo Z	S01_IVISc X	S01_IVISc Y	S01_IVISc Z	S01_SACR X	S01_SACR Y	S01_SACR Z	
67	0.67000	413.268	1027.609	1232.861	316.169	1057.087	1263.518	447.824	1266.819	1230.086	474.140	1259.909	1141.449	542.255	1023.558	1038.211	294.388	1404.981	1107.453	482.949	954.212	729.170	50.516	1349.491	820.769	352.961	862.255	875.996	79.282	1124.961	884.836	297.324	815.028	1443.332	161.550	1058.846	744.076	419.464	599.560	923.044	543.564	1408.201	595.252
68	0.68000	412.869	1028.165	1233.230	315.121	1058.417	1263.637	447.074	1267.415	1230.102	473.679	1260.180	1141.460	541.606	1023.728	1038.373	294.181	1405.318	1107.422	482.116	954.653	729.299	49.332	1350.268	821.653	352.387	862.489	876.118	78.267	1125.745	885.435	300.855	814.253	1441.176	159.525	1060.128	743.737	418.598	599.808	923.201	543.496	1408.245	595.243
69	0.69000	412.462	1028.740	1233.601	314.247	1059.425	1263.748	446.266	1268.021	1230.116	473.186	1260.454	1141.461	540.920	1023.902	1038.548	293.965	1405.678	1107.370	481.254	955.115	729.465	48.059	1351.020	822.634	351.803	862.718	876.240	77.215	1126.525	886.114	304.489	813.517	1438.994	157.494	1061.431	743.424	417.674	600.046	923.348	543.435	1408.288	595.232
70	0.70000	412.040	1029.341	1233.971	313.620	1060.005	1263.868	445.391	1268.649	1230.127	472.660	1260.737	1141.449	540.193	1024.077	1038.743	293.740	1406.076	1107.301	480.453	955.520	729.671	46.701	1351.735	823.713	351.205	862.945	876.354	76.114	1127.279	886.890	308.229	812.855	1436.778	155.445	1062.767	743.124	416.687	600.271	923.484	543.383	1408.325	595.215
71	0.71000	411.593	1029.972	1234.343	313.141	1060.295	1263.985	444.433	1269.312	1230.134	472.101	1261.032	1141.422	539.425	1024.251	1038.963	293.503	1406.516	1107.225	479.768	955.816	729.909	45.265	1352.406	824.889	350.575	863.167	876.451	74.959	1127.998	887.784	312.073	812.301	1434.514	153.355	1064.150	742.832	415.636	600.480	923.605	543.350	1408.346	595.186
72	0.72000	411.105	1030.634	1234.726	312.667	1060.498	1264.081	443.381	1270.015	1230.143	471.510	1261.337	1141.383	538.615	1024.418	1039.207	293.251	1406.986	1107.156	479.195	956.001	730.165	43.757	1353.031	826.160	349.901	863.382	876.527	73.746	1128.676	888.812	316.025	811.877	1432.197	151.194	1065.585	742.556	414.523	600.677	923.706	543.344	1408.342	595.137
73	0.73000	410.562	1031.329	1235.127	312.097	1060.749	1264.141	442.230	1270.756	1230.168	470.887	1261.652	1141.337	537.764	1024.575	1039.472	292.983	1407.462	1107.104	478.698	956.102	730.424	42.182	1353.611	827.525	349.171	863.591	876.578	72.473	1129.313	889.985	320.089	811.583	1429.835	148.940	1067.061	742.325	413.348	600.868	923.779	543.374	1408.303	595.065
74	0.74000	409.946	1032.048	1235.553	311.385	1061.099	1264.158	440.980	1271.526	1230.223	470.224	1261.974	1141.293	536.873	1024.717	1039.753	292.706	1407.922	1107.067	478.240	956.149	730.675	40.540	1354.147	828.982	348.379	863.796	876.603	71.141	1129.905	891.314	324.272	811.403	1427.453	146.587	1068.558	742.184	412.115	601.059	923.814	543.437	1408.231	594.970
75	0.75000	409.247	1032.780	1236.011	310.522	1061.537	1264.131	439.629	1272.312	1230.315	469.516	1262.302	1141.255	535.937	1024.839	1040.042	292.425	1408.359	1107.037	477.793	956.167	730.914	38.835	1354.637	830.529	347.523	863.998	876.607	69.749	1130.445	892.816	328.581	811.307	1425.101	144.143	1070.058	742.195	410.822	601.254	923.798	543.517	1408.151	594.863
76	0.76000	408.453	1033.510	1236.509	309.517	1062.030	1264.059	438.174	1273.105	1230.439	468.754	1262.630	1141.226	534.948	1024.944	1040.336	292.144	1408.777	1107.006	477.345	956.177	731.142	37.075	1355.074	832.160	346.605	864.196	876.592	68.292	1130.929	894.522	333.031	811.267	1422.839	141.631	1071.556	742.430	409.461	601.455	923.716	543.591	1408.097	594.759
77	0.77000	407.558	1034.223	1237.055	308.375	1062.541	1263.940	436.604	1273.900	1230.583	467.933	1262.955	1141.209	533.897	1025.036	1040.627	291.858	1409.189	1106.972	476.888	956.192	731.361	35.274	1355.443	833.859	345.632	864.387	876.559	66.765	1131.359	896.475	337.644	811.257	1420.734	139.076	1073.063	742.968	408.016	601.664	923.551	543.640	1408.094	594.667
78	0.78000	406.560	1034.900	1237.640	307.095	1063.047	1263.764	434.905	1274.692	1230.739	467.051	1263.271	1141.200	532.777	1025.124	1040.909	291.552	1409.608	1106.936	476.419	956.222	731.569	33.452	1355.720	835.613	344.611	864.570	876.499	65.165	1131.740	898.721	342.446	811.260	1418.855	136.507	1074.591	743.889	406.471	601.883	923.286	543.656	1408.154	594.592
79	0.79000	405.462	1035.518	1238.234	305.668	1063.533	1263.511	433.052	1275.479	1230.901	466.112	1263.576	1141.199	531.579	1025.213	1041.180	291.214	1410.043	1106.904	475.938	956.272	731.763	31.629	1355.884	837.405	343.549	864.740	876.394	63.492	1132.080	901.312	347.462	811.268	1417.283	133.952	1076.138	745.275	404.811	602.115	922.907	543.640	1408.279	594.534
80	0.80000	404.268	1036.059	1238.801	304.077	1063.996	1263.155	431.022	1276.257	1231.073	465.117	1263.865	1141.199	530.294	1025.301	1041.439	290.837	1410.490	1106.886	475.451	956.340	731.939	29.823	1355.918	839.223	342.447	864.889	876.214	61.761	1132.388	904.288	352.705	811.284	1416.115	131.435	1077.670	747.209	403.027	602.361	922.405	543.592	1408.467	594.490
81	0.81000	402.965	1036.517	1239.318	302.302	1064.431	1262.669	428.788	1277.024	1231.270	464.067	1264.131	1141.192	528.913	1025.383	1041.685	290.418	1410.944	1106.895	474.963	956.429	732.087	28.054	1355.812	841.058	341.296	865.000	875.915	59.995	1132.676	907.681	358.161	811.321	1415.458	128.972	1079.122	749.775	401.119	602.624	921.772	543.520	1408.711	594.461
82	0.82000	401.506	1036.923	1239.788	300.318	1064.839	1262.028	426.331	1277.778	1231.515	462.955	1264.364	1141.168	527.430	1025.451	1041.921	289.963	1411.397	1106.941	474.475	956.545	732.193	26.345	1355.553	842.899	340.078	865.050	875.450	58.235	1132.958	911.504	363.782	811.408	1415.419	126.558	1080.413	753.045	399.091	602.904	920.995	543.442	1408.982	594.437
83	0.83000	399.795	1037.368	1240.228	298.098	1065.218	1261.214	423.642	1278.516	1231.831	461.772	1264.553	1141.122	525.845	1025.502	1042.149	289.472	1411.849	1107.023	473.986	956.702	732.241	24.716	1355.127	844.726	338.767	865.011	874.778	56.530	1133.252	915.759	369.491	811.584	1416.098	124.170	1081.459	757.070	396.947	603.201	920.057	543.388	1409.240	594.407
84	0.84000	397.697	1037.989	1240.658	295.616	1065.569	1260.213	420.736	1279.231	1232.231	460.509	1264.695	1141.054	524.166	1025.532	1042.369	288.948	1412.293	1107.130	473.496	956.913	732.223	23.189	1354.517	846.514	337.353	864.879	873.876	54.936	1133.578	920.431	375.192	811.901	1417.588	121.776	1082.177	761.868	394.691	603.509	918.941	543.377	1409.454	594.359
85	0.85000	395.100	1038.886	1241.074	292.845	1065.894	1259.010	417.655	1279.914	1232.720	459.165	1264.800	1140.977	522.412	1025.546	1042.587	288.387	1412.722	1107.240	473.009	957.189	732.135	21.776	1353.707	848.231	335.848	864.685	872.761	53.505	1133.949	925.485	380.785	812.413	1419.972	119.361	1082.496	767.434	392.326	603.820	917.635	543.420	1409.610	594.286
86	0.86000	391.998	1039.975	1241.438	289.761	1066.205	1257.593	414.470	1280.556	1233.305	457.743	1264.886	1140.901	520.615	1025.547	1042.817	287.784	1413.125	1107.327	472.526	957.539	731.979	20.482	1352.683	849.843	334.285	864.489	871.469	52.276	1134.375	930.856	386.174	813.171	1423.316	116.931	1082.352	773.741	389.850	604.132	916.127	543.516	1409.708	594.186
87	0.87000	388.505	1040.981	1241.669	286.350	1066.518	1255.946	411.267	1281.154	1233.991	456.244	1264.961	1140.826	518.807	1025.536	1043.074	287.139	1413.495	1107.366	472.044	957.972	731.746	19.304	1351.442	851.318	332.694	864.334	870.023	51.273	1134.866	936.462	391.270	814.218	1427.660	114.518	1081.706	780.731	387.260	604.446	914.405	543.659	1409.754	594.056
88	0.88000	384.759	1041.606	1241.668	282.606	1066.848	1254.051	408.115	1281.701	1234.767	454.668	1265.016	1140.737	517.013	1025.504	1043.365	286.451	1413.826	1107.334	471.562	958.496	731.419	18.235	1349.995	852.628	331.096	864.231	868.407	50.500	1135.433	942.209	395.991	815.587	1433.011	112.168	1080.559	788.310	384.548	604.774	912.459	543.833	1409.766	593.895
89	0.89000	380.824	1041.700	1241.357	278.522	1067.211	1251.883	405.022	1282.175	1235.580	453.009	1265.029	1140.607	515.229	1025.438	1043.663	285.712	1414.112	1107.215	471.082	959.111	730.973	17.267	1348.360	853.757	329.506	864.159	866.575	49.951	1136.093	947.997	400.244	817.313	1439.322	109.934	1078.956	796.331	381.708	605.137	910.277	544.005	1409.786	593.712
90	0.90000	376.666	1041.289	1240.698	274.082	1067.616	1249.410	401.905	1282.519	1236.317	451.257	1264.975	1140.406	513.405	1025.333	1043.895	284.897	1414.346	1107.009	470.613	959.805	730.380	16.392	1346.565	854.698	327.943	864.069	864.470	49.624	1136.858	953.717	403.928	819.435	1446.489	107.859	1076.970	804.599	378.733	605.567	907.857	544.134	1409.861	593.515
91	0.91000	372.173	1040.537	1239.686	269.260	1068.060	1246.599	398.636	1282.658	1236.842	449.401	1264.844	1140.117	511.468	1025.201	1043.969	283.970	1414.520	1106.729	470.168	960.562	729.618	15.599	1344.643	855.450	326.436	863.895	862.034	49.527	1137.719	959.239	406.952	821.995	1454.354	105.953	1074.677	812.898	375.634	606.095	905.209	544.206	1410.004	593.310
92	0.92000	367.218	1039.680	1238.308	264.033	1068.528	1243.408	395.128	1282.538	1237.064	447.426	1264.650	1139.745	509.366	1025.055	1043.822	282.903	1414.627	1106.382	469.770	961.358	728.677	14.879	1342.637	856.015	325.016	863.573	859.218	49.676	1138.637	964.412	409.250	825.031	1462.708	104.197	1072.148	821.014	372.436	606.745	902.354	544.243	1410.173	593.087
93	0.93000	361.723	1038.916	1236.530	258.412	1069.003	1239.783	391.367	1282.146	1236.972	445.323	1264.430	1139.310	507.090	1024.903	1043.436	281.702	1414.673	1105.971	469.441	962.167	727.552	14.222	1340.595	856.393	323.713	863.050	855.977	50.078	1139.557	969.083	410.794	828.559	1471.301	102.563	1069.453	828.744	369.184	607.528	899.314	544.286	1410.305	592.837
94	0.94000	355.702	1038.306	1234.307	252.439	1069.470	1235.668	387.378	1281.504	1236.619	443.103	1264.221	1138.833	504.662	1024.742	1042.825	280.405	1414.678	1105.497	469.210	962.971	726.241	13.622	1338.566	856.579	322.548	862.297	852.278	50.709	1140.426	973.109	411.608	832.562	1479.855	101.044	1066.668	835.893	365.934	608.450	896.090	544.355	1410.372	592.558
95	0.95000	349.245	1037.778	1231.607	246.158	1069.903	1231.025	383.195	1280.656	1236.091	440.801	1264.047	1138.324	502.118	1024.571	1042.018	279.081	1414.661	1104.962	469.089	963.762	724.742	13.077	1336.598	856.566	321.526	861.321	848.110	51.522	1141.182	976.366	411.758	836.977	1488.080	99.673	1063.870	842.267	362.750	609.512	892.639	544.430	1410.411	592.263
96	0.96000	342.487	1037.207	1228.424	239.606	1070.252	1225.855	378.846	1279.658	1235.487	438.465	1263.918	1137.786	499.502	1024.396	1041.051	277.815	1414.627	1104.373	469.077	964.544	723.055	12.594	1334.732	856.331	320.634	860.163	843.496	52.451	1141.756	978.758	411.339	841.697	1495.694	98.534	1061.135	847.663	359.696	610.730	888.871	544.474	1410.494	591.971
97	0.97000	335.580	1036.499	1224.776	232.839	1070.467	1220.206	374.358	1278.564	1234.893	436.143	1263.832	1137.213	496.858	1024.228	1039.952	276.663	1414.564	1103.733	469.144	965.330	721.186	12.183	1333.003	855.841	319.840	858.895	838.492	53.431	1142.073	980.226	410.431	846.595	1502.437	97.748	1058.525	851.865	356.836	612.138	884.657	544.473	1410.649	591.693
98	0.98000	328.671	1035.640	1220.713	226.001	1070.585	1214.175	369.762	1277.419	1234.359	433.865	1263.769	1136.595	494.228	1024.078	1038.744	275.611	1414.466	1103.040	469.250	966.143	719.144	11.850	1331.441	855.060	319.100	857.604	833.170	54.405	1142.075	980.738	409.089	851.550	1508.074	97.445	1056.096	854.661	354.225	613.789	879.858	544.459	1410.837	591.427
99	0.99000	321.876	1034.724	1216.322	219.340	1070.790	1207.887	365.104	1276.256	1233.882	431.637	1263.705	1135.930	491.640	1023.956	1037.446	274.577	1414.354	1102.287	469.352	967.012	716.950	11.596	1330.064	853.949	318.371	856.375	827.606	55.337	1141.731	980.290	407.347	856.447	1512.404	97.729	1053.893	855.870	351.912	615.726	874.368	544.485	1410.978	591.166
100	1.00000	315.259	1033.949	1211.722	213.101	1071.325	1201.490	360.450	1275.096	1233.409	429.442	1263.617	1135.227	489.100	1023.870	1036.081	273.476	1414.266	1101.479	469.416	967.970	714.636	11.418	1328.876	852.474	317.622	855.269	821.861	56.205	1141.046	978.894	405.242	861.171	1515.270	98.659	1051.961	855.378	349.942	617.963	868.182	544.578	1411.029	590.910
101	1.01000	308.819	1033.563	1207.061	207.388	1072.282	1195.183	355.891	1273.966	1232.866	427.253	1263.495	1134.508	486.598	1023.818	1034.678	272.256	1414.232	1100.630	469.426	969.050	712.237	11.312	1327.877	850.614	316.844	854.311	815.982	56.997	1140.052	976.589	402.827	865.600	1516.571	100.234	1050.344	853.160	348.350	620.464	861.421	544.709	1411.028	590.669
102	1.02000	302.532	1033.747	1202.516	202.147	1073.551	1189.209	351.535	1272.902	1232.190	425.046	1263.340	1133.798	484.113	1023.801	1033.268	270.898	1414.270	1099.755	469.376	970.280	709.789	11.275	1327.076	848.371	316.045	853.504	810.009	57.701	1138.798	973.439	400.185	869.615	1516.284	102.401	1049.082	849.300	347.138	623.166	854.276	544.815	1411.064	590.457
103	1.03000	296.417	1034.459	1198.285	197.265	1074.951	1183.790	347.479	1271.944	1231.366	422.811	1263.158	1133.120	481.629	1023.817	1031.881	269.405	1414.378	1098.873	469.274	971.677	707.328	11.304	1326.488	845.767	315.243	852.849	803.989	58.307	1137.339	969.532	397.426	873.103	1514.463	105.059	1048.204	843.981	346.265	625.997	846.933	544.841	1411.212	590.284
104	1.04000	290.606	1035.393	1194.546	192.672	1076.355	1179.073	343.794	1271.130	1230.438	420.551	1262.957	1132.489	479.146	1023.858	1030.538	267.785	1414.544	1097.998	469.124	973.245	704.893	11.392	1326.130	842.855	314.451	852.354	797.978	58.810	1135.738	964.975	394.690	875.965	1511.240	108.063	1047.719	837.471	345.650	628.879	839.553	544.769	1411.499	590.150
105	1.05000	285.308	1036.162	1191.408	188.363	1077.716	1175.118	340.511	1270.483	1229.488	418.280	1262.745	1131.923	476.679	1023.912	1029.255	266.048	1414.744	1097.140	468.926	974.969	702.523	11.531	1326.017	839.717	313.669	852.038	792.043	59.214	1134.070	959.899	392.139	878.129	1506.803	111.231	1047.617	830.091	345.183	631.736	832.282	544.611	1411.893	590.053
106	1.06000	280.668	1036.565	1188.886	184.373	1079.019	1171.918	337.629	1270.003	1228.601	416.017	1262.536	1131.436	474.252	1023.960	1028.048	264.204	1414.956	1096.318	468.679	976.823	700.261	11.705	1326.159	836.454	312.875	851.928	786.253	59.529	1132.440	954.458	389.936	879.568	1501.370	114.349	1047.867	822.183	344.734	634.488	825.260	544.415	1412.307	589.981
107	1.07000	276.678	1036.683	1186.935	180.734	1080.257	1169.429	335.116	1269.677	1227.830	413.780	1262.344	1131.044	471.887	1023.996	1026.932	262.266	1415.169	1095.551	468.378	978.782	698.147	11.896	1326.549	833.155	312.041	852.055	780.680	59.766	1130.980	948.829	388.223	880.297	1495.172	117.202	1048.429	814.077	344.171	637.061	818.641	544.240	1412.633	589.928
108	1.08000	273.223	1036.728	1185.486	177.450	1081.413	1167.588	332.927	1269.485	1227.194	411.586	1262.186	1130.759	469.595	1024.019	1025.932	260.253	1415.382	1094.848	468.017	980.825	696.215	12.078	1327.157	829.883	311.138	852.445	775.405	59.924	1129.804	943.198	387.097	880.365	1488.425	119.612	1049.256	806.072	343.382	639.390	812.567	544.124	1412.797	589.891
109	1.09000	270.170	1036.856	1184.476	174.505	1082.469	1166.327	331.009	1269.410	1226.678	409.452	1262.072	1130.585	467.383	1024.034	1025.068	258.188	1415.596	1094.206	467.585	982.938	694.485	12.221	1327.944	826.686	310.153	853.113	770.513	59.991	1128.962	937.735	386.607	879.839	1481.331	121.467	1050.304	798.422	342.296	641.433	807.134	544.070	1412.792	589.878
110	1.10000	267.405	1037.105	1183.861	171.869	1083.409	1165.574	329.311	1269.437	1226.250	407.390	1262.011	1130.521	465.245	1024.041	1024.350	256.101	1415.814	1093.618	467.063	985.103	692.960	12.293	1328.877	823.616	309.080	854.047	766.083	59.945	1128.450	932.574	386.777	878.796	1474.076	122.729	1051.529	791.322	340.891	643.175	802.359	544.040	1412.677	589.899
111	1.11000	264.835	1037.418	1183.616	169.503	1084.230	1165.255	327.788	1269.554	1225.875	405.410	1262.005	1130.560	463.176	1024.041	1023.774	254.022	1416.042	1093.083	466.432	987.287	691.628	12.268	1329.936	820.733	307.920	855.208	762.174	59.765	1128.248	927.810	387.613	877.323	1466.833	123.438	1052.928	784.894	339.180	644.634	798.200	543.984	1412.536	589.966
112	1.12000	262.400	1037.702	1183.710	167.369	1084.941	1165.287	326.405	1269.748	1225.532	403.510	1262.046	1130.683	461.171	1024.038	1023.320	251.977	1416.285	1092.610	465.682	989.436	690.476	12.132	1331.109	818.093	306.669	856.533	758.820	59.429	1128.333	923.498	389.095	875.513	1459.760	123.704	1054.565	779.183	337.184	645.864	794.612	543.860	1412.430	590.083
113	1.13000	260.090	1037.893	1184.092	165.432	1085.562	1165.591	325.132	1270.012	1225.220	401.685	1262.122	1130.860	459.229	1024.036	1022.962	249.988	1416.554	1092.219	464.805	991.484	689.496	11.877	1332.384	815.737	305.324	857.942	756.021	58.926	1128.671	919.663	391.151	873.458	1452.985	123.656	1056.528	774.192	334.926	646.948	791.587	543.649	1412.379	590.251
114	1.14000	257.939	1038.005	1184.679	163.668	1086.120	1166.086	323.945	1270.338	1224.952	399.931	1262.231	1131.065	457.349	1024.043	1022.677	248.076	1416.868	1091.929	463.797	993.359	688.687	11.503	1333.744	813.688	303.876	859.351	753.749	58.251	1129.218	916.316	393.654	871.249	1446.597	123.372	1058.829	769.914	332.436	647.970	789.134	543.348	1412.374	590.463
115	1.15000	256.009	1038.152	1185.359	162.055	1086.644	1166.702	322.830	1270.723	1224.752	398.243	1262.377	1131.274	455.530	1024.070	1022.455	246.263	1417.233	1091.739	462.655	994.998	688.049	11.012	1335.166	811.951	302.312	860.678	751.957	57.414	1129.932	913.458	396.446	868.971	1440.650	122.852	1061.338	766.358	329.759	648.965	787.229	542.961	1412.401	590.710
116	1.16000	254.361	1038.495	1186.022	160.581	1087.161	1167.387	321.777	1271.160	1224.643	396.626	1262.555	1131.460	453.763	1024.130	1022.308	244.576	1417.646	1091.630	461.376	996.357	687.585	10.401	1336.621	810.526	300.627	861.868	750.588	56.436	1130.769	911.096	399.367	866.699	1435.164	122.016	1063.784	763.552	326.946	649.923	785.808	542.499	1412.442	590.981
117	1.17000	253.002	1039.121	1186.602	159.230	1087.693	1168.108	320.789	1271.648	1224.636	395.094	1262.750	1131.599	452.039	1024.234	1022.254	243.037	1418.096	1091.573	459.957	997.416	687.289	 9.668	1338.072	809.417	298.819	862.895	749.576	55.345	1131.695	909.234	402.271	864.494	1430.130	120.774	1065.892	761.497	324.038	650.817	784.789	541.980	1412.485	591.266
118	1.18000	251.869	1039.972	1187.106	157.985	1088.261	1168.859	319.871	1272.184	1224.724	393.665	1262.957	1131.685	450.355	1024.384	1022.296	241.655	1418.580	1091.550	458.397	998.179	687.148	 8.808	1339.487	808.637	296.892	863.756	748.856	54.178	1132.677	907.870	405.046	862.395	1425.511	119.145	1067.610	760.084	321.049	651.629	784.098	541.422	1412.522	591.559
119	1.19000	250.863	1040.910	1187.588	156.827	1088.877	1169.649	319.031	1272.765	1224.881	392.341	1263.193	1131.736	448.710	1024.575	1022.420	240.425	1419.104	1091.553	456.699	998.673	687.135	 7.817	1340.838	808.196	294.852	864.460	748.377	52.969	1133.684	906.994	407.620	860.424	1421.253	117.256	1069.130	759.119	317.978	652.357	783.690	540.841	1412.552	591.853
120	1.20000	249.900	1041.827	1188.108	155.736	1089.549	1170.496	318.278	1273.384	1225.062	391.111	1263.475	1131.777	447.099	1024.797	1022.603	239.331	1419.678	1091.596	454.869	998.940	687.218	 6.694	1342.109	808.094	292.707	865.026	748.102	51.748	1134.696	906.583	409.962	858.583	1417.296	115.248	1070.680	758.422	314.816	653.006	783.554	540.256	1412.573	592.145
121	1.21000	248.937	1042.682	1188.700	154.695	1090.281	1171.422	317.620	1274.036	1225.222	389.962	1263.808	1131.825	445.505	1025.040	1022.828	238.352	1420.303	1091.690	452.915	999.025	687.370	 5.445	1343.289	808.319	290.466	865.476	748.015	50.536	1135.701	906.599	412.084	856.858	1413.595	113.195	1072.369	757.907	311.570	653.565	783.698	539.678	1412.586	592.428
122	1.22000	247.966	1043.493	1189.375	153.691	1091.076	1172.444	317.059	1274.722	1225.330	388.886	1264.182	1131.886	443.911	1025.291	1023.084	237.473	1420.957	1091.843	450.843	998.966	687.569	 4.082	1344.375	808.848	288.143	865.828	748.105	49.340	1136.694	906.995	414.042	855.225	1410.123	111.124	1074.195	757.564	308.270	653.995	784.128	539.115	1412.589	592.700
123	1.23000	246.997	1044.298	1190.133	152.720	1091.935	1173.567	316.591	1275.450	1225.378	387.878	1264.580	1131.963	442.300	1025.529	1023.361	236.683	1421.610	1092.049	448.671	998.793	687.799	 2.626	1345.375	809.649	285.758	866.087	748.363	48.156	1137.679	907.705	415.921	853.657	1406.883	109.042	1076.095	757.427	304.957	654.241	784.823	538.572	1412.588	592.956
124	1.24000	246.050	1045.132	1190.975	151.783	1092.859	1174.785	316.205	1276.229	1225.377	386.933	1264.988	1132.057	440.663	1025.737	1023.651	235.970	1422.233	1092.305	446.422	998.525	688.049	 1.097	1346.308	810.676	283.339	866.256	748.773	46.968	1138.665	908.659	417.822	852.133	1403.897	106.955	1077.997	757.544	301.645	654.288	785.746	538.042	1412.594	593.199
125	1.25000	245.140	1046.013	1191.900	150.888	1093.841	1176.088	315.887	1277.063	1225.347	386.048	1265.394	1132.165	439.002	1025.905	1023.951	235.320	1422.811	1092.611	444.126	998.178	688.316	-0.483	1347.199	811.876	280.912	866.337	749.309	45.756	1139.661	909.783	419.824	850.650	1401.195	104.879	1079.852	757.956	298.308	654.185	786.853	537.519	1412.618	593.433
126	1.26000	244.278	1046.941	1192.909	150.044	1094.875	1177.465	315.626	1277.952	1225.310	385.214	1265.791	1132.283	437.324	1026.033	1024.256	234.717	1423.338	1092.970	441.800	997.773	688.601	-2.090	1348.076	813.193	278.490	866.338	749.944	44.501	1140.671	911.016	421.973	849.227	1398.798	102.837	1081.669	758.682	294.906	654.023	788.109	537.010	1412.656	593.661
127	1.27000	243.472	1047.913	1194.001	149.259	1095.949	1178.910	315.415	1278.894	1225.276	384.424	1266.177	1132.410	435.643	1026.131	1024.566	234.150	1423.819	1093.388	439.449	997.332	688.910	-3.697	1348.959	814.579	276.065	866.282	750.660	43.189	1141.695	912.313	424.261	847.904	1396.708	100.850	1083.499	759.700	291.409	653.893	789.488	536.539	1412.673	593.884
128	1.28000	242.727	1048.920	1195.178	148.537	1097.049	1180.417	315.247	1279.886	1225.247	383.671	1266.550	1132.543	433.972	1026.214	1024.881	233.610	1424.266	1093.867	437.080	996.866	689.249	-5.281	1349.861	815.993	273.613	866.209	751.450	41.815	1142.727	913.652	426.640	846.728	1394.907	98.914	1085.364	760.958	287.815	653.859	790.976	536.138	1412.624	594.092
